,Player,team,G,Points accumulated,FP_avg,mins_avg
39,Jonas Valanciunas,Ballpark Franks,39,1121,29.5,31.583333333333336
40,Jonas Valanciunas,Ballpark Franks,40,1155,29.615384615384617,31.58974358974359
41,Jonas Valanciunas,Ballpark Franks,41,1167,29.175,31.561666666666667
42,Jonas Valanciunas,Ballpark Franks,42,1203,29.341463414634145,31.604065040650408
43,Jonas Valanciunas,Ballpark Franks,43,1235,29.404761904761905,31.638095238095236
44,Jonas Valanciunas,Ballpark Franks,44,1266,29.441860465116278,31.604263565891472
45,Jonas Valanciunas,Ballpark Franks,45,1266,,
46,Jonas Valanciunas,Ballpark Franks,46,1266,,
47,Jonas Valanciunas,Ballpark Franks,47,1266,,
48,Jonas Valanciunas,Ballpark Franks,48,1288,29.272727272727273,31.601136363636364
49,Jonas Valanciunas,Ballpark Franks,49,1313,29.177777777777777,31.544074074074075
50,Jonas Valanciunas,Ballpark Franks,50,1335,29.02173913043478,31.558695652173913
51,Jonas Valanciunas,Ballpark Franks,51,1354,28.80851063829787,31.470567375886528
52,Jonas Valanciunas,Ballpark Franks,52,1372,28.583333333333332,31.314236111111114
53,Jonas Valanciunas,Ballpark Franks,53,1396,28.489795918367346,31.356122448979594
54,Jonas Valanciunas,Ballpark Franks,54,1428,28.56,31.368333333333336
55,Jonas Valanciunas,Ballpark Franks,55,1455,28.529411764705884,31.313071895424837
56,Jonas Valanciunas,Ballpark Franks,56,1475,28.365384615384617,31.229807692307695
57,Jonas Valanciunas,Ballpark Franks,57,1514,28.566037735849058,31.28050314465409
58,Jonas Valanciunas,Ballpark Franks,58,1542,28.555555555555557,31.306172839506175
59,Jonas Valanciunas,Ballpark Franks,59,1572,28.581818181818182,31.24545454545455
0,Anthony Edwards,Ballpark Franks,0,29,29.0,31.183333333333334
1,Anthony Edwards,Ballpark Franks,1,52,26.0,34.06666666666667
2,Anthony Edwards,Ballpark Franks,2,81,27.0,36.2
3,Anthony Edwards,Ballpark Franks,3,101,25.25,35.458333333333336
4,Anthony Edwards,Ballpark Franks,4,116,23.2,35.193333333333335
5,Anthony Edwards,Ballpark Franks,5,137,22.833333333333332,35.44722222222222
6,Anthony Edwards,Ballpark Franks,6,165,23.571428571428573,35.81666666666667
7,Anthony Edwards,Ballpark Franks,7,176,22.0,35.29375
8,Anthony Edwards,Ballpark Franks,8,199,22.11111111111111,36.14814814814815
9,Anthony Edwards,Ballpark Franks,9,247,24.7,36.708333333333336
10,Anthony Edwards,Ballpark Franks,10,250,22.727272727272727,36.28030303030303
11,Anthony Edwards,Ballpark Franks,11,274,22.833333333333332,36.09027777777778
12,Anthony Edwards,Ballpark Franks,12,289,22.23076923076923,36.328205128205134
13,Anthony Edwards,Ballpark Franks,13,312,22.285714285714285,36.555952380952384
14,Anthony Edwards,Ballpark Franks,14,333,22.2,36.318888888888885
15,Anthony Edwards,Ballpark Franks,15,360,22.5,35.67604166666666
16,Anthony Edwards,Ballpark Franks,16,378,22.235294117647058,35.52549019607843
17,Anthony Edwards,Ballpark Franks,17,427,23.72222222222222,35.94907407407407
18,Anthony Edwards,Ballpark Franks,18,439,23.105263157894736,35.50526315789473
19,Anthony Edwards,Ballpark Franks,19,459,22.95,36.11333333333333
20,Anthony Edwards,Ballpark Franks,20,486,23.142857142857142,36.268253968253966
21,Anthony Edwards,Ballpark Franks,21,509,23.136363636363637,36.365909090909085
22,Anthony Edwards,Ballpark Franks,22,521,22.652173913043477,36.38623188405796
23,Anthony Edwards,Ballpark Franks,23,539,22.458333333333332,36.538888888888884
24,Anthony Edwards,Ballpark Franks,24,557,22.28,36.42733333333333
25,Anthony Edwards,Ballpark Franks,25,566,21.76923076923077,36.27820512820512
26,Anthony Edwards,Ballpark Franks,26,591,21.88888888888889,36.01296296296295
27,Anthony Edwards,Ballpark Franks,27,638,22.785714285714285,35.925595238095234
28,Anthony Edwards,Ballpark Franks,28,638,,
29,Anthony Edwards,Ballpark Franks,29,638,,
30,Anthony Edwards,Ballpark Franks,30,638,,
31,Anthony Edwards,Ballpark Franks,31,638,,
32,Anthony Edwards,Ballpark Franks,32,638,,
33,Anthony Edwards,Ballpark Franks,33,638,,
34,Anthony Edwards,Ballpark Franks,34,658,22.689655172413794,35.7735632183908
35,Anthony Edwards,Ballpark Franks,35,667,22.233333333333334,35.83555555555555
36,Anthony Edwards,Ballpark Franks,36,698,22.516129032258064,35.74032258064516
37,Anthony Edwards,Ballpark Franks,37,724,22.625,35.63645833333334
38,Anthony Edwards,Ballpark Franks,38,762,23.09090909090909,35.44646464646465
39,Anthony Edwards,Ballpark Franks,39,784,23.058823529411764,35.40784313725491
40,Anthony Edwards,Ballpark Franks,40,814,23.257142857142856,35.451904761904764
41,Anthony Edwards,Ballpark Franks,41,842,23.38888888888889,35.52453703703704
42,Anthony Edwards,Ballpark Franks,42,851,23.0,35.318468468468474
43,Anthony Edwards,Ballpark Franks,43,868,22.842105263157894,35.42412280701755
44,Anthony Edwards,Ballpark Franks,44,888,22.76923076923077,35.126495726495726
45,Anthony Edwards,Ballpark Franks,45,913,22.825,35.019999999999996
46,Anthony Edwards,Ballpark Franks,46,955,23.29268292682927,35.110569105691056
47,Anthony Edwards,Ballpark Franks,47,986,23.476190476190474,35.16349206349206
48,Anthony Edwards,Ballpark Franks,48,1029,23.930232558139537,35.21627906976744
49,Anthony Edwards,Ballpark Franks,49,1039,23.613636363636363,35.22462121212121
50,Anthony Edwards,Ballpark Franks,50,1042,23.155555555555555,35.011111111111106
51,Anthony Edwards,Ballpark Franks,51,1060,23.043478260869566,34.99311594202898
52,Anthony Edwards,Ballpark Franks,52,1078,22.93617021276596,34.99290780141844
53,Anthony Edwards,Ballpark Franks,53,1077,22.4375,34.79756944444444
54,Anthony Edwards,Ballpark Franks,54,1091,22.26530612244898,34.86088435374149
55,Anthony Edwards,Ballpark Franks,55,1124,22.48,34.90533333333333
56,Anthony Edwards,Ballpark Franks,56,1164,22.823529411764707,34.97745098039215
57,Anthony Edwards,Ballpark Franks,57,1171,22.51923076923077,34.647756410256406
58,Anthony Edwards,Ballpark Franks,58,1168,22.037735849056602,34.5943396226415
59,Anthony Edwards,Ballpark Franks,59,1170,21.666666666666668,34.53981481481481
60,Anthony Edwards,Ballpark Franks,60,1184,21.527272727272727,34.598484848484844
61,Anthony Edwards,Ballpark Franks,61,1204,21.5,34.558630952380945
0,Jaren Jackson Jr.,Ballpark Franks,0,17,17.0,30.8
1,Jaren Jackson Jr.,Ballpark Franks,1,44,22.0,30.958333333333336
2,Jaren Jackson Jr.,Ballpark Franks,2,56,18.666666666666668,29.86666666666667
3,Jaren Jackson Jr.,Ballpark Franks,3,58,14.5,26.975
4,Jaren Jackson Jr.,Ballpark Franks,4,74,14.8,27.96333333333333
5,Jaren Jackson Jr.,Ballpark Franks,5,79,13.166666666666666,27.25
6,Jaren Jackson Jr.,Ballpark Franks,6,95,13.571428571428571,25.995238095238097
7,Jaren Jackson Jr.,Ballpark Franks,7,124,15.5,26.502083333333335
8,Jaren Jackson Jr.,Ballpark Franks,8,139,15.444444444444445,26.296296296296298
9,Jaren Jackson Jr.,Ballpark Franks,9,160,16.0,26.85
10,Jaren Jackson Jr.,Ballpark Franks,10,188,17.09090909090909,27.14393939393939
11,Jaren Jackson Jr.,Ballpark Franks,11,202,16.833333333333332,27.052777777777777
12,Jaren Jackson Jr.,Ballpark Franks,12,203,15.615384615384615,26.671794871794873
13,Jaren Jackson Jr.,Ballpark Franks,13,227,16.214285714285715,26.48690476190476
14,Jaren Jackson Jr.,Ballpark Franks,14,249,16.6,26.683333333333334
15,Jaren Jackson Jr.,Ballpark Franks,15,256,16.0,26.63125
16,Jaren Jackson Jr.,Ballpark Franks,16,287,16.88235294117647,27.05
17,Jaren Jackson Jr.,Ballpark Franks,17,309,17.166666666666668,26.962037037037035
18,Jaren Jackson Jr.,Ballpark Franks,18,318,16.736842105263158,26.767543859649123
19,Jaren Jackson Jr.,Ballpark Franks,19,338,16.9,26.539166666666667
20,Jaren Jackson Jr.,Ballpark Franks,20,370,17.61904761904762,26.896825396825392
21,Jaren Jackson Jr.,Ballpark Franks,21,408,18.545454545454547,26.597727272727273
22,Jaren Jackson Jr.,Ballpark Franks,22,420,18.26086956521739,26.715217391304346
23,Jaren Jackson Jr.,Ballpark Franks,23,432,18.0,26.96111111111111
24,Jaren Jackson Jr.,Ballpark Franks,24,456,18.24,27.222666666666665
25,Jaren Jackson Jr.,Ballpark Franks,25,478,18.384615384615383,27.297435897435893
26,Jaren Jackson Jr.,Ballpark Franks,26,478,,
27,Jaren Jackson Jr.,Ballpark Franks,27,498,18.444444444444443,27.24938271604938
28,Jaren Jackson Jr.,Ballpark Franks,28,501,17.892857142857142,27.129166666666663
29,Jaren Jackson Jr.,Ballpark Franks,29,521,17.96551724137931,27.14827586206896
30,Jaren Jackson Jr.,Ballpark Franks,30,530,17.666666666666668,26.913888888888884
31,Jaren Jackson Jr.,Ballpark Franks,31,543,17.516129032258064,27.136559139784943
32,Jaren Jackson Jr.,Ballpark Franks,32,562,17.5625,27.18333333333333
33,Jaren Jackson Jr.,Ballpark Franks,33,579,17.545454545454547,27.14494949494949
34,Jaren Jackson Jr.,Ballpark Franks,34,587,17.264705882352942,27.189705882352936
35,Jaren Jackson Jr.,Ballpark Franks,35,600,17.142857142857142,27.35571428571428
36,Jaren Jackson Jr.,Ballpark Franks,36,622,17.27777777777778,27.454629629629622
37,Jaren Jackson Jr.,Ballpark Franks,37,623,16.83783783783784,27.378828828828823
38,Jaren Jackson Jr.,Ballpark Franks,38,644,16.94736842105263,27.4438596491228
39,Jaren Jackson Jr.,Ballpark Franks,39,656,16.82051282051282,27.424358974358967
40,Jaren Jackson Jr.,Ballpark Franks,40,692,17.3,27.46916666666666
41,Jaren Jackson Jr.,Ballpark Franks,41,729,17.78048780487805,27.509756097560974
42,Jaren Jackson Jr.,Ballpark Franks,42,755,17.976190476190474,27.387698412698413
43,Jaren Jackson Jr.,Ballpark Franks,43,779,18.11627906976744,27.514341085271315
44,Jaren Jackson Jr.,Ballpark Franks,44,785,17.84090909090909,27.491666666666664
45,Jaren Jackson Jr.,Ballpark Franks,45,802,17.822222222222223,27.438888888888883
46,Jaren Jackson Jr.,Ballpark Franks,46,831,18.065217391304348,27.52101449275362
47,Jaren Jackson Jr.,Ballpark Franks,47,848,18.04255319148936,27.53829787234042
48,Jaren Jackson Jr.,Ballpark Franks,48,848,17.666666666666668,27.690624999999994
49,Jaren Jackson Jr.,Ballpark Franks,49,875,17.857142857142858,27.76938775510203
50,Jaren Jackson Jr.,Ballpark Franks,50,904,18.08,27.822333333333326
51,Jaren Jackson Jr.,Ballpark Franks,51,919,18.019607843137255,27.721568627450974
52,Jaren Jackson Jr.,Ballpark Franks,52,936,18.0,27.8576923076923
53,Jaren Jackson Jr.,Ballpark Franks,53,978,18.452830188679247,27.96477987421383
54,Jaren Jackson Jr.,Ballpark Franks,54,995,18.425925925925927,27.974999999999994
55,Jaren Jackson Jr.,Ballpark Franks,55,1035,18.818181818181817,27.931212121212113
56,Jaren Jackson Jr.,Ballpark Franks,56,1046,18.678571428571427,27.858928571428567
57,Jaren Jackson Jr.,Ballpark Franks,57,1073,18.82456140350877,27.907894736842103
58,Jaren Jackson Jr.,Ballpark Franks,58,1097,18.913793103448278,27.866091954022984
59,Jaren Jackson Jr.,Ballpark Franks,59,1100,18.64406779661017,27.83700564971751
60,Jaren Jackson Jr.,Ballpark Franks,60,1131,18.85,27.899166666666662
61,Jaren Jackson Jr.,Ballpark Franks,61,1139,18.672131147540984,27.865846994535513
62,Jaren Jackson Jr.,Ballpark Franks,62,1147,18.5,27.733870967741932
0,Scottie Barnes,Ballpark Franks,0,8,8.0,32.53333333333333
1,Scottie Barnes,Ballpark Franks,1,47,23.5,34.00833333333333
2,Scottie Barnes,Ballpark Franks,2,66,22.0,32.52777777777778
3,Scottie Barnes,Ballpark Franks,3,76,19.0,34.15
4,Scottie Barnes,Ballpark Franks,4,99,19.8,34.54333333333334
5,Scottie Barnes,Ballpark Franks,5,128,21.333333333333332,34.916666666666664
6,Scottie Barnes,Ballpark Franks,6,156,22.285714285714285,34.89047619047619
7,Scottie Barnes,Ballpark Franks,7,156,,
8,Scottie Barnes,Ballpark Franks,8,156,,
9,Scottie Barnes,Ballpark Franks,9,174,21.75,35.32291666666667
10,Scottie Barnes,Ballpark Franks,10,194,21.555555555555557,34.79814814814816
11,Scottie Barnes,Ballpark Franks,11,218,21.8,34.50833333333334
12,Scottie Barnes,Ballpark Franks,12,238,21.636363636363637,34.91818181818182
13,Scottie Barnes,Ballpark Franks,13,250,20.833333333333332,35.18472222222223
14,Scottie Barnes,Ballpark Franks,14,267,20.53846153846154,35.516666666666666
15,Scottie Barnes,Ballpark Franks,15,282,20.142857142857142,35.489285714285714
16,Scottie Barnes,Ballpark Franks,16,292,19.466666666666665,35.333333333333336
17,Scottie Barnes,Ballpark Franks,17,314,19.625,34.89270833333333
18,Scottie Barnes,Ballpark Franks,18,335,19.705882352941178,35.13921568627451
19,Scottie Barnes,Ballpark Franks,19,359,19.944444444444443,35.15833333333333
20,Scottie Barnes,Ballpark Franks,20,384,20.210526315789473,35.27017543859649
21,Scottie Barnes,Ballpark Franks,21,410,20.5,35.39833333333333
22,Scottie Barnes,Ballpark Franks,22,437,20.80952380952381,35.56031746031746
23,Scottie Barnes,Ballpark Franks,23,449,20.40909090909091,35.62121212121212
24,Scottie Barnes,Ballpark Franks,24,475,20.652173913043477,35.76304347826087
25,Scottie Barnes,Ballpark Franks,25,507,21.125,35.99236111111111
26,Scottie Barnes,Ballpark Franks,26,525,21.0,35.83333333333333
27,Scottie Barnes,Ballpark Franks,27,563,21.653846153846153,36.15
28,Scottie Barnes,Ballpark Franks,28,591,21.88888888888889,36.02530864197531
29,Scottie Barnes,Ballpark Franks,29,591,,
30,Scottie Barnes,Ballpark Franks,30,591,,
31,Scottie Barnes,Ballpark Franks,31,591,,
32,Scottie Barnes,Ballpark Franks,32,602,21.5,35.795833333333334
33,Scottie Barnes,Ballpark Franks,33,627,21.620689655172413,35.693103448275856
34,Scottie Barnes,Ballpark Franks,34,634,21.133333333333333,35.76499999999999
35,Scottie Barnes,Ballpark Franks,35,651,21.0,35.6016129032258
36,Scottie Barnes,Ballpark Franks,36,656,20.5,35.53020833333333
37,Scottie Barnes,Ballpark Franks,37,656,,
38,Scottie Barnes,Ballpark Franks,38,664,20.12121212121212,35.45555555555555
39,Scottie Barnes,Ballpark Franks,39,664,,
40,Scottie Barnes,Ballpark Franks,40,682,20.058823529411764,35.567156862745094
41,Scottie Barnes,Ballpark Franks,41,696,19.885714285714286,35.36095238095237
42,Scottie Barnes,Ballpark Franks,42,723,20.083333333333332,35.48194444444444
43,Scottie Barnes,Ballpark Franks,43,737,19.91891891891892,35.43648648648648
44,Scottie Barnes,Ballpark Franks,44,737,,
45,Scottie Barnes,Ballpark Franks,45,756,19.894736842105264,35.49649122807017
46,Scottie Barnes,Ballpark Franks,46,784,20.102564102564102,36.030769230769224
47,Scottie Barnes,Ballpark Franks,47,796,19.9,36.02541666666666
48,Scottie Barnes,Ballpark Franks,48,810,19.75609756097561,36.16178861788617
49,Scottie Barnes,Ballpark Franks,49,835,19.88095238095238,36.18055555555554
50,Scottie Barnes,Ballpark Franks,50,856,19.906976744186046,36.23100775193797
51,Scottie Barnes,Ballpark Franks,51,876,19.90909090909091,36.11174242424241
52,Scottie Barnes,Ballpark Franks,52,895,19.88888888888889,35.999999999999986
53,Scottie Barnes,Ballpark Franks,53,913,19.847826086956523,35.94528985507245
54,Scottie Barnes,Ballpark Franks,54,929,19.76595744680851,35.82304964539006
55,Scottie Barnes,Ballpark Franks,55,930,19.375,35.50069444444443
56,Scottie Barnes,Ballpark Franks,56,946,19.306122448979593,35.41972789115645
57,Scottie Barnes,Ballpark Franks,57,974,19.48,35.35033333333332
58,Scottie Barnes,Ballpark Franks,58,981,19.235294117647058,35.07124183006535
59,Scottie Barnes,Ballpark Franks,59,1033,19.865384615384617,35.0528846153846
0,Bobby Portis,Ballpark Franks,0,0,,
1,Bobby Portis,Ballpark Franks,1,0,,
2,Bobby Portis,Ballpark Franks,2,0,,
3,Bobby Portis,Ballpark Franks,3,0,,
4,Bobby Portis,Ballpark Franks,4,4,4.0,15.35
5,Bobby Portis,Ballpark Franks,5,4,,
6,Bobby Portis,Ballpark Franks,6,17,8.5,17.258333333333333
7,Bobby Portis,Ballpark Franks,7,29,9.666666666666666,19.0
8,Bobby Portis,Ballpark Franks,8,39,9.75,20.3375
9,Bobby Portis,Ballpark Franks,9,66,13.2,22.403333333333332
10,Bobby Portis,Ballpark Franks,10,99,16.5,24.566666666666666
11,Bobby Portis,Ballpark Franks,11,116,16.571428571428573,24.5
12,Bobby Portis,Ballpark Franks,12,139,17.375,26.59166666666667
13,Bobby Portis,Ballpark Franks,13,157,17.444444444444443,27.142592592592596
14,Bobby Portis,Ballpark Franks,14,174,17.4,27.28
15,Bobby Portis,Ballpark Franks,15,207,18.818181818181817,27.622727272727275
16,Bobby Portis,Ballpark Franks,16,255,21.25,28.159722222222225
17,Bobby Portis,Ballpark Franks,17,279,21.46153846153846,27.724358974358974
18,Bobby Portis,Ballpark Franks,18,324,23.142857142857142,27.965476190476192
19,Bobby Portis,Ballpark Franks,19,340,22.666666666666668,28.000000000000004
20,Bobby Portis,Ballpark Franks,20,359,22.4375,27.902083333333337
21,Bobby Portis,Ballpark Franks,21,370,21.764705882352942,27.80294117647059
22,Bobby Portis,Ballpark Franks,22,391,21.72222222222222,27.930555555555557
23,Bobby Portis,Ballpark Franks,23,432,22.736842105263158,28.014035087719304
24,Bobby Portis,Ballpark Franks,24,460,23.0,28.152500000000003
25,Bobby Portis,Ballpark Franks,25,480,22.857142857142858,28.2468253968254
26,Bobby Portis,Ballpark Franks,26,505,22.954545454545453,28.48257575757576
27,Bobby Portis,Ballpark Franks,27,535,23.26086956521739,28.544202898550726
28,Bobby Portis,Ballpark Franks,28,551,22.958333333333332,28.46111111111111
29,Bobby Portis,Ballpark Franks,29,578,23.12,28.447333333333333
30,Bobby Portis,Ballpark Franks,30,578,,
31,Bobby Portis,Ballpark Franks,31,578,,
32,Bobby Portis,Ballpark Franks,32,578,,
33,Bobby Portis,Ballpark Franks,33,578,,
34,Bobby Portis,Ballpark Franks,34,604,23.23076923076923,28.210256410256406
35,Bobby Portis,Ballpark Franks,35,633,23.444444444444443,28.22901234567901
36,Bobby Portis,Ballpark Franks,36,647,23.107142857142858,28.158928571428568
37,Bobby Portis,Ballpark Franks,37,665,22.93103448275862,27.91781609195402
38,Bobby Portis,Ballpark Franks,38,691,23.033333333333335,27.985555555555553
39,Bobby Portis,Ballpark Franks,39,705,22.741935483870968,27.78333333333333
40,Bobby Portis,Ballpark Franks,40,744,23.25,27.91614583333333
41,Bobby Portis,Ballpark Franks,41,773,23.424242424242426,28.198989898989897
42,Bobby Portis,Ballpark Franks,42,783,23.029411764705884,28.391176470588235
43,Bobby Portis,Ballpark Franks,43,806,23.02857142857143,28.281904761904762
44,Bobby Portis,Ballpark Franks,44,831,23.083333333333332,28.427777777777777
45,Bobby Portis,Ballpark Franks,45,859,23.216216216216218,28.533333333333335
46,Bobby Portis,Ballpark Franks,46,886,23.31578947368421,28.63026315789474
47,Bobby Portis,Ballpark Franks,47,906,23.23076923076923,28.58888888888889
48,Bobby Portis,Ballpark Franks,48,919,22.975,28.696250000000003
49,Bobby Portis,Ballpark Franks,49,943,23.0,28.787804878048785
50,Bobby Portis,Ballpark Franks,50,948,22.571428571428573,28.75198412698413
51,Bobby Portis,Ballpark Franks,51,958,22.27906976744186,28.627519379844966
52,Bobby Portis,Ballpark Franks,52,978,22.227272727272727,28.771212121212127
53,Bobby Portis,Ballpark Franks,53,1022,22.711111111111112,28.657407407407415
54,Bobby Portis,Ballpark Franks,54,1064,23.130434782608695,28.669927536231892
55,Bobby Portis,Ballpark Franks,55,1092,23.23404255319149,28.752482269503552
56,Bobby Portis,Ballpark Franks,56,1107,23.0625,28.742013888888895
57,Bobby Portis,Ballpark Franks,57,1126,22.979591836734695,28.801020408163275
58,Bobby Portis,Ballpark Franks,58,1137,22.74,28.789666666666676
59,Bobby Portis,Ballpark Franks,59,1158,22.705882352941178,28.77516339869282
60,Bobby Portis,Ballpark Franks,60,1204,23.153846153846153,28.914743589743598
61,Bobby Portis,Ballpark Franks,61,1234,23.28301886792453,28.799056603773593
0,Buddy Hield,Ballpark Franks,0,24,24.0,30.866666666666667
1,Buddy Hield,Ballpark Franks,1,46,23.0,28.458333333333336
2,Buddy Hield,Ballpark Franks,2,50,16.666666666666668,27.322222222222223
3,Buddy Hield,Ballpark Franks,3,80,20.0,27.35
4,Buddy Hield,Ballpark Franks,4,105,21.0,27.813333333333333
5,Buddy Hield,Ballpark Franks,5,117,19.5,28.21666666666667
6,Buddy Hield,Ballpark Franks,6,146,20.857142857142858,28.519047619047623
7,Buddy Hield,Ballpark Franks,7,155,19.375,27.822916666666668
8,Buddy Hield,Ballpark Franks,8,185,20.555555555555557,28.070370370370373
9,Buddy Hield,Ballpark Franks,9,205,20.5,28.45166666666667
10,Buddy Hield,Ballpark Franks,10,217,19.727272727272727,28.62727272727273
11,Buddy Hield,Ballpark Franks,11,225,18.75,29.11527777777778
12,Buddy Hield,Ballpark Franks,12,241,18.53846153846154,28.80384615384616
13,Buddy Hield,Ballpark Franks,13,266,19.0,28.480952380952385
14,Buddy Hield,Ballpark Franks,14,279,18.6,28.54666666666667
15,Buddy Hield,Ballpark Franks,15,283,17.6875,28.343750000000004
16,Buddy Hield,Ballpark Franks,16,299,17.58823529411765,28.45588235294118
17,Buddy Hield,Ballpark Franks,17,325,18.055555555555557,28.606481481481485
18,Buddy Hield,Ballpark Franks,18,344,18.105263157894736,28.66666666666667
